name,level,job,inki,guild
스토썬,281,아크메이지(불독),5177,레전드
셍로,281,팔라딘,227,프로포즈
연웅,281,아크메이지(불독),5048,뭉클
쑤빗,281,나이트로드,617,포니
웨렌,281,캡틴,325,소율
리움퓨,281,일리움,3692,자장가
TTACK,281,카이저,174,고치
팽이,281,은월,929,당돌
밴딩모멘트,281,배틀메이지,-81,Alpha
소금맛샤프란,281,아델,254,리델
람쥐레퀴엠,281,듀얼블레이더,89,SiniSter
킨치먼,281,카데나,3296,딸기몽쉘
냉은,281,은월,822,고요미
바람됴아,281,윈드브레이커,150,청록
ksm1024,281,윈드브레이커,442,Save
1등황국신민,281,아델,139,쑥쑥
초보자드롱,281,듀얼블레이더,274,Garden
건뗄,281,아델,5051,피너
간다우주,281,보우마스터,52,뷰티풀지구
행위,281,비숍,1638,--없음--
생선은비숍중,281,비숍,4095,사과
니거없,281,나이트로드,1109,훈장교
다뀨,281,신궁,2110,청순소녀
중간,281,패스파인더,5550,훈장교
클라우딩,281,패스파인더,167,고수time
재어,281,팬텀,2765,니니
죠수아아,281,제로,2783,유리
별아류,281,윈드브레이커,2017,BOSS
애심,281,히어로,221,레전드
천소원,281,와일드헌터,3080,똑똑
서대동부,281,아델,398,Rure
외질,281,비숍,99999,--없음--
우주토막,281,소울마스터,213,채송화
러키냥,281,아크메이지(불독),3405,썸띵
쑴비,281,엔젤릭버스터,1819,소풍
헬창강우현,281,듀얼블레이더,202,나는개다
블린공주,281,블래스터,1193,Temptation
슬리,281,캐논마스터,1845,ISSUE
표도생성,281,나이트로드,2663,BOSS
Eilofe,281,히어로,488,쪼꼬맹이들
무사꾼,281,듀얼블레이더,640,나는개다
준엥,281,팔라딘,179,총총
꿀닝,281,와일드헌터,970,투투
유아새기,281,아크,17559,--없음--
네스파,281,아델,8366,사이
WhitePine,281,팔라딘,3939,문달
막수님,281,아크메이지(썬콜),1159,그루터기_D
남살프,281,와일드헌터,445,HotShot
능력o어쌔o,281,나이트로드,578,조율
김경일인성,281,카이저,854,개나리
단풍검무,281,히어로,1555,극딜
창향,281,다크나이트,2153,잠재
옥켠,281,팔라딘,1603,이브닝
풍문,281,보우마스터,6834,Lunes
겨울비가,281,윈드브레이커,2907,물망초
쫑구호영,281,호영,550,나비
짐캐리,281,아란,12239,소풍
이꼬냠,281,듀얼블레이더,1088,Temptation
전말,281,데몬어벤져,581,대부
리토,281,나이트로드,1585,Case
삼구v,281,아델,658,여백
힝힝,281,아크메이지(불독),5599,재미
령쨘,281,아델,703,주주
기윰블리,281,나이트로드,1030,허니
륜낙,281,메카닉,1437,Rose
간뒤,281,캐논마스터,769,Holic
뢰뢰,281,팬텀,3654,드워프
애눙,281,아크메이지(불독),1407,사랑
업틴,281,패스파인더,11958,고백
배우,281,아크메이지(불독),632,iush
꿈릿,281,패스파인더,1005,단순
보조격,281,듀얼블레이더,2514,쓰담
뉴베,281,나이트로드,4764,그루터기_D
봉술,281,제로,17146,나비
햄찌마마,281,섀도어,5790,Adelaide
반한란,281,엔젤릭버스터,152,Temptation
혤든,281,히어로,4400,결전
떴녜,281,패스파인더,394,Temptation
재욱이다,281,히어로,281,헤로인
책농,281,팬텀,1693,똑똑
롱자이,281,나이트로드,2574,그루터기_D
럿쁘,281,듀얼블레이더,10860,--없음--
라헐라헐라헐,281,캐논마스터,736,욘석들
릿샤,281,루미너스,7083,Dream
최민성,281,은월,355,똑똑
쭈니,281,다크나이트,386,Visual
알바생6번,281,패스파인더,586,자장가
축원,281,듀얼블레이더,1318,Temptation
우오즈미,281,아델,218,티어
에이를리히,281,아크,3590,알콩
표도적현,281,듀얼블레이더,18136,Lunes
코젬먹었냐,281,패스파인더,541,자장가
팬코,281,제논,758,트리플크라운_E
마음띵,281,호영,258,똑똑
듀블보소,281,섀도어,749,라이
중곤,281,듀얼블레이더,448,똑똑
오리꾸이,281,비숍,762,눈설
ingz,281,아크메이지(불독),305,원더러
죄무넌,281,윈드브레이커,228,Temptation
쿠죠,281,나이트로드,3251,훈장교
징베,281,캡틴,244,Lunaria
지티Lumi,281,루미너스,166,수플레
취스,281,듀얼블레이더,2013,베프
함박,281,소울마스터,390,해피
퓨퓨,281,아크,273,Visual
micky,281,듀얼블레이더,4068,WeRule
맑은쏘울,281,루미너스,1730,샛별
밋밋,281,데몬어벤져,16476,미소
태하위,281,듀얼블레이더,5849,soso
라밥띠,281,윈드브레이커,394,수성
흐이동,281,나이트로드,248,디즈니
포도먹는표도,281,나이트로드,2769,BOSS
불가피,281,메카닉,7069,cozy
매별,281,소울마스터,3413,티어
과규,281,소울마스터,1812,순애
메옛,281,제로,3268,생글
졔로,281,제로,11893,훈장교
님뉴비,281,비숍,617,여백
귀피,281,카이저,228,생글
주흔,281,비숍,1641,Adelaide
어린공주,281,아크메이지(불독),2240,팬텀
매끈하게,281,나이트로드,8319,MyStage
귤색밤,281,캐논마스터,877,디즈니
나이트로드,281,나이트로드,597,고요미
뚱뚱,281,팔라딘,1502,부비
숄몽,281,듀얼블레이더,22528,푸르내
뒤척,281,다크나이트,810,생글
갓뀨승,281,팬텀,1703,유리
홀덤포커스,281,패스파인더,997,나라
포스졍,281,루미너스,220,얼짱
썰곰,281,윈드브레이커,664,사랑
쀼리,281,나이트로드,425,고백
아카키코리,281,아크,517,에뛰드하우스
듀얼쿠기,281,제로,10818,쿠하우스
참피학대파,281,일리움,357,세움
뽀르야,281,나이트로드,4150,똑똑
기요오,281,카데나,1017,달치즈
Whah,281,섀도어,597,생글
화목돈좀,281,아란,852,도전
멍멍이,281,패스파인더,2296,블랙
의센,281,패스파인더,783,유대
역삼이,281,듀얼블레이더,9036,Temptation
전체채팅,281,아델,610,맥심
쉘설슐,281,듀얼블레이더,1418,독종
부터,281,비숍,1395,소풍
부도,281,미하일,2022,미미
녹do,281,아델,3015,욘석들
어딨음,281,팬텀,5136,1004
모범업소,281,나이트로드,1517,Ohana
렛서,281,비숍,2166,갱이와
별홍챠,281,플레임위자드,235,모코
아델꼬마탱이,281,아델,605,o일방통행o
쪼암,281,아델,185,Ohana
으줴,281,나이트로드,788,모몽
크크크뎀중,281,은월,220,YeGreenA
고라덕션,281,아델,589,Normal
Aryne,281,아크메이지(불독),406,티어
승굡바,281,스트라이커,303,Class
덫잎,281,듀얼블레이더,60,미리
로고,281,아크메이지(불독),2612,고요미
따뜻한사월,281,메르세데스,239,레전드
꼬마땡보,281,은월,146,Fairplay
솜미나,281,제로,4117,훈장교
츄우시떼,281,카데나,14003,가오나시
김존냥,281,와일드헌터,520,달치즈
솔리드,281,아델,105,영화속풍경
푸옐,281,듀얼블레이더,1658,니니
아카드,281,캡틴,2593,Clue
헛짓안해요,281,아델,74,고수time
어나이릭,281,호영,2410,별밤
의자매,281,키네시스,795,훈장교
툰토끼,281,키네시스,2246,Seoul
디딤준,281,엔젤릭버스터,978,바다
터닝,281,데몬어벤져,12376,훈장교
2재용2,281,플레임위자드,695,날려
코비팍,281,엔젤릭버스터,278,여백
애널킹덤,281,다크나이트,191,뇌하수체
재논스핏,281,제논,11888,반하나
비파s,281,아크,191,여백
종서은,281,은월,211,Woden
보우깃,281,보우마스터,9,자장가
상상뜰,281,팔라딘,523,피너
딱지아버님,281,아델,6835,Pinkie
챨댄,281,섀도어,2050,솔새향
므키탈,281,은월,357,천년낙화
대표양잡,281,듀얼블레이더,120,고혹
제제쿤,281,듀얼블레이더,574,레전드
나너무해요,281,아크,21593,스타
강한남자재호,281,카이저,252,mimi
샬쉬라,281,아크메이지(썬콜),277,콩닭
Voicemail,281,라라,69,--없음--
핑크문,281,데몬어벤져,167,Hexagon
별위차,281,비숍,610,가오나시
똑설,281,비숍,2748,해피
데동이얌,281,다크나이트,1285,욘석들
오레오뱁새,281,일리움,4255,쨍쨍
모찌태초,281,아크,6440,뭉클
온휴,281,나이트로드,9723,CoPys
토푭,281,아크메이지(불독),13575,치즈
또렷히,281,히어로,354,--없음--
미르하,281,듀얼블레이더,281,재획
원년법사,281,비숍,1320,--없음--
소잔,281,아크메이지(불독),5760,이브이
냥댕햄,281,아델,2080,바람
세뜸,281,블래스터,284,Case
집쉔물샌,281,나이트워커,1670,바다
적월,281,듀얼블레이더,26164,소담
셀유,281,아크,239,Temptation
통그릴,281,윈드브레이커,481,출구
몽이팬,281,팬텀,1772,테디베어
붓띤,281,히어로,437,르옌
옳마이,281,패스파인더,87,학동
휙휙,281,나이트로드,44844,피너
인에,281,에반,3177,똑똑
옌젤릿버스터,281,엔젤릭버스터,1009,Lunes
커뮤랑,281,다크나이트,401,욘석들
별규미,281,데몬어벤져,2007,분꽃
2선영,281,팬텀,674,그루터기_D
재크시크,281,아크,1110,Crust
끌루,281,바이퍼,184,앙마
진공차,281,듀얼블레이더,63,메린이연구소
바컸,281,듀얼블레이더,537,화원
서주리,281,섀도어,464,고요미
찬열이,281,패스파인더,399,여백
엑스포카데,281,카데나,1623,o일방통행o
징샌삥,280,나이트로드,403,디즈니
개실망,280,바이퍼,588,소풍
열심히사는i,280,듀얼블레이더,2591,--없음--
고려장,280,아크,1487,꿀잠
군복,280,다크나이트,20739,디즈니
캠퍼스오락실,280,팔라딘,245,순수매력
알비노반달곰,280,아크,1212,여백
수지닌,280,비숍,21739,스마트루빙
가을아건강해,280,비숍,1291,아띠
훅우,280,소울마스터,597,썸띵
긴코냥,280,루미너스,144,--없음--
한만수2,280,아란,5844,사랑
군필히붕이,280,히어로,5385,Lunes
빼멩이,280,윈드브레이커,271,그루터기_D
노땅,280,캐논마스터,372,Aura
도적빠끄,280,나이트로드,372,BONO
가로나루미,280,루미너스,3470,잉잉
v궁v,280,와일드헌터,183,미라클
로론나,280,미하일,2086,투썸
민근2,280,카이저,208,여신
피카츄졸귀넹,280,윈드브레이커,2295,사과
세디바,280,메르세데스,934,Alice
예리뭉,280,아크메이지(불독),340,욘석들
능비화,280,윈드브레이커,9569,웃음그리기
아쉬운궁모1,280,히어로,1661,님본
종효,280,나이트로드,3631,불빛
두부끼,280,팬텀,5210,욘석들
광부요,280,나이트로드,56053,Flame
oofh,280,팬텀,20395,oofh
켓샌,280,듀얼블레이더,624,결전
임여랑,280,팬텀,5987,루루
뒤웨,280,호영,800,달치즈
쥬다잉,280,섀도어,486,훈장교
귓귓,280,데몬어벤져,8113,Shiny
도민히,280,비숍,799,라임
영태,280,캐논마스터,2282,욘석들
양주유저,280,아크,1029,Easter
달프랑,280,제논,378,뮤즈
중찐,280,섀도어,408,Aura
권리노,280,아크메이지(불독),872,Fancy
꿈움,280,팬텀,533,이응
별자리탐험가,280,아델,280,편안
Lunaice,280,아크메이지(불독),167,High
샛별앗,280,아크,240,욘석들
GJ부원짱,280,와일드헌터,487,반하나
술꽃씨,280,카데나,919,화양
Dannel,280,섀도어,119,레전드
밍규,280,데몬슬레이어,586,허니
귀고리,280,아크메이지(썬콜),8224,악역
경주,280,나이트로드,592,설하
따라큐쌤,280,호영,603,콩닭
엔젤릭블레스,280,제논,28038,깜찍
모센스,280,소울마스터,4565,왓숑
도마니형,280,나이트로드,27,Lavender
감마나이프,280,보우마스터,8794,설레
옥수수수염차,280,나이트로드,2501,피너
잼도,280,나이트로드,2245,이별
던진다메소,280,아크메이지(불독),598,YAYA
뼈없는백곰,280,아크메이지(썬콜),136,알바
l쌘드l,280,제논,568,레전드
엘단라,280,소울마스터,223,편지
Yeri,280,윈드브레이커,1365,아오지
달빛속의화,280,팬텀,8237,아리수_C
힙합,280,제논,2966,훈장교
오균맨,280,엔젤릭버스터,789,Case
전자카드,280,은월,1684,벤틀리
르더,280,소울마스터,2541,데이
김건희,280,팬텀,3408,Case
서울시,280,패스파인더,3281,허니
용깃,280,패스파인더,379,유쾌
찢어진단풍잎,280,아크,3922,--없음--
섬뚝,280,은월,713,유리
민선생,280,듀얼블레이더,2373,Clue
사기캐,280,윈드브레이커,2254,Dream
율및,280,비숍,2954,디즈니
곰탱이다요,280,소울마스터,1629,왓숑
타일런트,280,메르세데스,5173,어흥
상조갓,280,데몬어벤져,1757,사랑
하ya사카아이,280,아크메이지(썬콜),14,전설
모로디,280,은월,813,불빛
다락방일기,280,히어로,5733,핫태
두손전사잠수,280,히어로,2910,BOSS
신강율,280,바이퍼,673,으냥
Soo랙이,280,아크메이지(불독),433,늙은밤
비트맵인덱스,280,아크메이지(불독),306,자장가
토끼신,280,은월,425,훈장교
흑캐블,280,아크메이지(불독),15180,송이
양념봄양,280,아크,11156,Medusa
보크,280,듀얼블레이더,-219,보크
용성,280,캐논마스터,312,SiniSter
씨티알,280,캐논마스터,777,드화
초완소,280,팬텀,1991,리듬
탄환님,280,메카닉,99999,Case
해미나로,280,나이트로드,1172,BURBERRY
금덩,280,제논,1746,레전드
US소울마스터,280,소울마스터,547,--없음--
섀도어나얼,280,섀도어,4850,사랑
광만월,280,은월,217,멀티플레이
디디빠앙조아,280,호영,27,대담
웨이,280,다크나이트,825,웨이
짐력,280,은월,-990,스타
잭페이트,280,팬텀,1902,길냥이들
가솔린,280,메카닉,18287,--없음--
전영,280,스트라이커,4957,사랑
지연빡구,280,소울마스터,590,유리
화단백,280,카인,1607,비읍시옷
므흣,280,에반,371,생글
큭산,280,패스파인더,5584,부비
KORI,280,아란,2464,봄향기
촘눈,280,아크메이지(썬콜),693,사랑방
너엇,280,은월,1274,Aura
제시,280,비숍,6884,Temptation
후오황,280,아크메이지(불독),436,YAYA
비첸,280,아크메이지(썬콜),189,불빛
니벨룽겐P,280,카이저,38675,아리수_C
드림쓰,280,제로,2118,싱긋
빛이,280,비숍,715,뉴프랜
레츠고고,280,아크,131,달치즈
별이냔냐이,280,아델,5994,고리대금
도지교,280,은월,175,134340
모기OvO,280,듀얼블레이더,1311,꽃나래
미지기,280,블래스터,688,음식
팅팅이,280,팔라딘,859,팅팅랜드
한재,280,나이트로드,2793,광부연합
앤제,280,패스파인더,1071,팡이랜드
키엘아,280,아크메이지(불독),411,무빙
유사나기,280,데몬어벤져,606,나기
뷰디푸,280,윈드브레이커,1246,사랑
바릿,280,듀얼블레이더,2332,아리수
힘내힘내,280,나이트로드,188,커비
빵두팔,280,나이트로드,424,유리
돌봄,280,신궁,1261,Imperium
시청역2번출,280,보우마스터,465,프라하
바람돌순이,280,보우마스터,136,순하리
멘붕인생,280,듀얼블레이더,1276,인기인
단비는찌더,280,아크메이지(썬콜),5978,원츄
포그로미,280,엔젤릭버스터,470,BOSS
춥다배고프다,280,메카닉,226,Lavender
시간속의선녀,280,아란,2745,달아
꿍디,280,캐논마스터,260,아르테미스
퍼져가는,280,나이트로드,1554,5252
강진석,280,아크,194,가문
양에르양,280,에반,1000,봄날
Entr0py,280,섀도어,489,테스피아
v즐겜데벤v,280,데몬어벤져,30415,노을진풍경
새침부끄,280,아란,6016,Alpha
아루,280,캡틴,7777,프로포즈
디디,280,비숍,1234,생글
배두,280,은월,24836,DEEP
머리쾅,280,나이트로드,1034,Woden
인낀,280,아크,3763,Temptation
낭들,280,팬텀,811,Case
퐁뿡,280,아크메이지(불독),2731,푸르내
아테자,280,비숍,1034,똑똑
키티체,280,팬텀,2019,산들
야스,280,은월,12542,프라하
딜빵,280,듀얼블레이더,1350,디즈니
동네영느,280,나이트로드,2854,소풍
은손,280,은월,2686,대견
208c,280,카데나,35,자장가
최단유,280,캐논마스터,191,미소
시몽쓰,280,윈드브레이커,73174,티어
절층,280,제논,827,훈장교
파보오오니,280,캐논마스터,135,Alpha
소소쀼,280,소울마스터,1236,리틀
드랭,280,듀얼블레이더,137,가시
허용,280,나이트로드,1301,허니
해충먹방,280,듀얼블레이더,2496,Temptation
쌈콩,280,팔라딘,2610,훈장교
짝사랑,280,팬텀,80709,붕붕
뻐꿈,280,아델,247,생글
미스미,280,엔젤릭버스터,3204,레츠
섈업,280,섀도어,4718,샛별
구월포,280,신궁,3173,Woden
반루랑,280,패스파인더,516,로안
김앰비,280,와일드헌터,3219,생글
아글팡델,280,아델,476,티어
첫눈온그날,280,데몬슬레이어,3422,욘석들
아델리스,280,나이트로드,81,부산의남장들
은았,280,비숍,3951,Temptation
새이꾸,280,아크메이지(썬콜),324,SiniSter
삶의,280,은월,2351,사랑
솔라넴,280,카이저,684,mimi
룰루신,280,루미너스,2042,샛별
런플,280,플레임위자드,2346,날려
당신의아빠,280,블래스터,236,IKARUS
댈람이,280,일리움,206,Droplet
복합재료생,280,아크,1076,Eden
socowa,280,아크,117,Aura
오슬혜,280,팔라딘,1192,--없음--
마검,280,아델,529,뒤에서
셰비츠,280,아크,379,출구
예비건축사,280,아델,1832,승리
